Date,Day Rank,ID,Elo,Rank Proportion
7/2/2009,13,MX,-985,0.076923077
7/2/2009,14,AT,-1006,0
7/3/2009,1,KK,599,1
7/3/2009,2,LK,325,0.923076923
7/3/2009,3,MS,237,0.846153846
7/3/2009,4,BB,226,0.769230769
7/3/2009,5,AJ,-7,0.692307692
7/3/2009,6,PG,-154,0.615384615
7/3/2009,6,TU,-154,0.615384615
7/3/2009,8,YB,-315,0.461538462
7/3/2009,9,ST,-324,0.384615385
7/3/2009,10,ES,-629,0.307692308
7/3/2009,11,PB,-860,0.230769231
7/3/2009,12,TJ,-937,0.153846154
7/3/2009,13,MX,-985,0.076923077
7/3/2009,14,AT,-1006,0
7/4/2009,1,KK,599,1
7/4/2009,2,LK,325,0.923076923
7/4/2009,3,MS,237,0.846153846
7/4/2009,4,BB,226,0.769230769
7/4/2009,5,AJ,-7,0.692307692
7/4/2009,6,PG,-154,0.615384615
7/4/2009,6,TU,-154,0.615384615
7/4/2009,8,YB,-315,0.461538462
7/4/2009,9,ST,-324,0.384615385
7/4/2009,10,ES,-629,0.307692308
7/4/2009,11,PB,-860,0.230769231
7/4/2009,12,TJ,-937,0.153846154
7/4/2009,13,MX,-985,0.076923077
7/4/2009,14,AT,-1006,0
7/5/2009,1,KK,599,1
7/5/2009,2,LK,325,0.923076923
7/5/2009,3,MS,237,0.846153846
7/5/2009,4,BB,226,0.769230769
7/5/2009,5,AJ,-7,0.692307692
7/5/2009,6,PG,-154,0.615384615
7/5/2009,6,TU,-154,0.615384615
7/5/2009,8,YB,-315,0.461538462
7/5/2009,9,ST,-324,0.384615385
7/5/2009,10,ES,-629,0.307692308
7/5/2009,11,PB,-860,0.230769231
7/5/2009,12,TJ,-937,0.153846154
7/5/2009,13,MX,-985,0.076923077
7/5/2009,14,AT,-1006,0
7/6/2009,1,KK,599,1
7/6/2009,2,LK,325,0.923076923
7/6/2009,3,MS,237,0.846153846
7/6/2009,4,BB,226,0.769230769
7/6/2009,5,AJ,-7,0.692307692
7/6/2009,6,PG,-154,0.615384615
7/6/2009,6,TU,-154,0.615384615
7/6/2009,8,YB,-315,0.461538462
7/6/2009,9,ST,-324,0.384615385
7/6/2009,10,ES,-629,0.307692308
7/6/2009,11,PB,-860,0.230769231
7/6/2009,12,TJ,-937,0.153846154
7/6/2009,13,MX,-985,0.076923077
7/6/2009,14,AT,-1006,0
7/7/2009,1,KK,599,1
7/7/2009,2,LK,325,0.923076923
7/7/2009,3,MS,237,0.846153846
7/7/2009,4,BB,226,0.769230769
7/7/2009,5,AJ,-7,0.692307692
7/7/2009,6,PG,-154,0.615384615
7/7/2009,6,TU,-154,0.615384615
7/7/2009,8,YB,-315,0.461538462
7/7/2009,9,ST,-324,0.384615385
7/7/2009,10,ES,-629,0.307692308
7/7/2009,11,PB,-860,0.230769231
7/7/2009,12,TJ,-937,0.153846154
7/7/2009,13,MX,-985,0.076923077
7/7/2009,14,AT,-1006,0
7/8/2009,1,KK,599,1
7/8/2009,2,LK,325,0.923076923
7/8/2009,3,MS,237,0.846153846
7/8/2009,4,BB,226,0.769230769
7/8/2009,5,AJ,-7,0.692307692
7/8/2009,6,PG,-154,0.615384615
7/8/2009,6,TU,-154,0.615384615
7/8/2009,8,YB,-315,0.461538462
7/8/2009,9,ST,-324,0.384615385
7/8/2009,10,ES,-629,0.307692308
7/8/2009,11,PB,-860,0.230769231
7/8/2009,12,TJ,-937,0.153846154
7/8/2009,13,MX,-985,0.076923077
7/8/2009,14,AT,-1006,0
7/9/2009,1,KK,599,1
7/9/2009,2,LK,325,0.923076923
7/9/2009,3,MS,237,0.846153846
7/9/2009,4,BB,226,0.769230769
7/9/2009,5,AJ,-7,0.692307692
7/9/2009,6,PG,-154,0.615384615
7/9/2009,6,TU,-154,0.615384615
7/9/2009,8,YB,-315,0.461538462
7/9/2009,9,ST,-324,0.384615385
7/9/2009,10,ES,-629,0.307692308
7/9/2009,11,PB,-860,0.230769231
7/9/2009,12,TJ,-937,0.153846154
7/9/2009,13,MX,-985,0.076923077
7/9/2009,14,AT,-1006,0
7/10/2009,1,KK,599,1
7/10/2009,2,LK,325,0.923076923
7/10/2009,3,MS,237,0.846153846
7/10/2009,4,BB,226,0.769230769
7/10/2009,5,AJ,-7,0.692307692
7/10/2009,6,PG,-154,0.615384615
7/10/2009,6,TU,-154,0.615384615
7/10/2009,8,YB,-315,0.461538462
7/10/2009,9,ST,-324,0.384615385
7/10/2009,10,ES,-629,0.307692308
7/10/2009,11,PB,-860,0.230769231
7/10/2009,12,TJ,-937,0.153846154
7/10/2009,13,MX,-985,0.076923077
7/10/2009,14,AT,-1006,0
7/11/2009,1,KK,599,1
7/11/2009,2,LK,325,0.923076923
7/11/2009,3,MS,237,0.846153846
7/11/2009,4,BB,226,0.769230769
7/11/2009,5,AJ,-7,0.692307692
7/11/2009,6,PG,-154,0.615384615
7/11/2009,6,TU,-154,0.615384615
7/11/2009,8,YB,-315,0.461538462
7/11/2009,9,ST,-324,0.384615385
7/11/2009,10,ES,-629,0.307692308
7/11/2009,11,PB,-860,0.230769231
7/11/2009,12,TJ,-937,0.153846154
7/11/2009,13,MX,-985,0.076923077
7/11/2009,14,AT,-1006,0
7/12/2009,1,KK,599,1
7/12/2009,2,LK,325,0.923076923
7/12/2009,3,MS,237,0.846153846
7/12/2009,4,BB,226,0.769230769
7/12/2009,5,AJ,-7,0.692307692
7/12/2009,6,PG,-154,0.615384615
7/12/2009,6,TU,-154,0.615384615
7/12/2009,8,YB,-315,0.461538462
7/12/2009,9,ST,-324,0.384615385
7/12/2009,10,ES,-629,0.307692308
7/12/2009,11,PB,-860,0.230769231
7/12/2009,12,TJ,-937,0.153846154
7/12/2009,13,MX,-985,0.076923077
7/12/2009,14,AT,-1006,0
7/13/2009,1,KK,599,1
7/13/2009,2,LK,325,0.923076923
7/13/2009,3,MS,237,0.846153846
7/13/2009,4,BB,226,0.769230769
7/13/2009,5,AJ,-7,0.692307692
7/13/2009,6,PG,-154,0.615384615
7/13/2009,6,TU,-154,0.615384615
7/13/2009,8,YB,-315,0.461538462
7/13/2009,9,ST,-324,0.384615385
7/13/2009,10,ES,-629,0.307692308
7/13/2009,11,PB,-860,0.230769231
7/13/2009,12,TJ,-937,0.153846154
7/13/2009,13,MX,-985,0.076923077
7/13/2009,14,AT,-1006,0
7/14/2009,1,KK,599,1
7/14/2009,2,LK,325,0.923076923
7/14/2009,3,MS,237,0.846153846
7/14/2009,4,BB,226,0.769230769
7/14/2009,5,AJ,-7,0.692307692
7/14/2009,6,PG,-154,0.615384615
7/14/2009,6,TU,-154,0.615384615
7/14/2009,8,YB,-315,0.461538462
7/14/2009,9,ST,-324,0.384615385
7/14/2009,10,ES,-629,0.307692308
7/14/2009,11,PB,-860,0.230769231
7/14/2009,12,TJ,-937,0.153846154
7/14/2009,13,MX,-985,0.076923077
7/14/2009,14,AT,-1006,0
7/15/2009,1,KK,599,1
7/15/2009,2,LK,325,0.923076923
7/15/2009,3,MS,237,0.846153846
7/15/2009,4,BB,226,0.769230769
7/15/2009,5,AJ,-7,0.692307692
7/15/2009,6,PG,-154,0.615384615
7/15/2009,6,TU,-154,0.615384615
7/15/2009,8,YB,-315,0.461538462
7/15/2009,9,ST,-324,0.384615385
7/15/2009,10,ES,-629,0.307692308
7/15/2009,11,PB,-860,0.230769231
7/15/2009,12,TJ,-937,0.153846154
7/15/2009,13,MX,-985,0.076923077
7/15/2009,14,AT,-1006,0
7/16/2009,1,KK,599,1
7/16/2009,2,LK,325,0.923076923
7/16/2009,3,MS,237,0.846153846
7/16/2009,4,BB,226,0.769230769
7/16/2009,5,AJ,-7,0.692307692
7/16/2009,6,PG,-154,0.615384615
7/16/2009,6,TU,-154,0.615384615
7/16/2009,8,YB,-315,0.461538462
7/16/2009,9,ST,-324,0.384615385
7/16/2009,10,ES,-629,0.307692308
7/16/2009,11,PB,-860,0.230769231
7/16/2009,12,TJ,-937,0.153846154
7/16/2009,13,MX,-985,0.076923077
7/16/2009,14,AT,-1006,0
7/17/2009,1,KK,599,1
7/17/2009,2,LK,325,0.923076923
7/17/2009,3,MS,237,0.846153846
7/17/2009,4,BB,226,0.769230769
7/17/2009,5,AJ,-7,0.692307692
7/17/2009,6,PG,-154,0.615384615
7/17/2009,6,TU,-154,0.615384615
7/17/2009,8,YB,-315,0.461538462
7/17/2009,9,ST,-324,0.384615385
7/17/2009,10,ES,-629,0.307692308
7/17/2009,11,PB,-860,0.230769231
7/17/2009,12,TJ,-937,0.153846154
7/17/2009,13,MX,-985,0.076923077
7/17/2009,14,AT,-1006,0
7/18/2009,1,KK,599,1
7/18/2009,2,LK,325,0.923076923
7/18/2009,3,MS,237,0.846153846
7/18/2009,4,BB,226,0.769230769
7/18/2009,5,AJ,-7,0.692307692
7/18/2009,6,PG,-154,0.615384615
7/18/2009,6,TU,-154,0.615384615
7/18/2009,8,YB,-315,0.461538462
7/18/2009,9,ST,-324,0.384615385
7/18/2009,10,ES,-629,0.307692308
7/18/2009,11,PB,-860,0.230769231
7/18/2009,12,TJ,-937,0.153846154
7/18/2009,13,MX,-985,0.076923077
7/18/2009,14,AT,-1006,0
7/19/2009,1,KK,599,1
7/19/2009,2,LK,325,0.923076923
7/19/2009,3,MS,237,0.846153846
7/19/2009,4,BB,226,0.769230769
7/19/2009,5,AJ,-7,0.692307692
7/19/2009,6,PG,-154,0.615384615
7/19/2009,6,TU,-154,0.615384615
7/19/2009,8,YB,-315,0.461538462
7/19/2009,9,ST,-324,0.384615385
7/19/2009,10,ES,-629,0.307692308
7/19/2009,11,PB,-860,0.230769231
7/19/2009,12,TJ,-937,0.153846154
7/19/2009,13,MX,-985,0.076923077
7/19/2009,14,AT,-1006,0
7/20/2009,1,KK,599,1
7/20/2009,2,LK,325,0.923076923
7/20/2009,3,MS,237,0.846153846
7/20/2009,4,BB,226,0.769230769
7/20/2009,5,AJ,-7,0.692307692
7/20/2009,6,PG,-154,0.615384615
7/20/2009,6,TU,-154,0.615384615
7/20/2009,8,YB,-315,0.461538462
7/20/2009,9,ST,-324,0.384615385
7/20/2009,10,ES,-629,0.307692308
7/20/2009,11,PB,-860,0.230769231
7/20/2009,12,TJ,-937,0.153846154
7/20/2009,13,MX,-985,0.076923077
7/20/2009,14,AT,-1006,0
7/21/2009,1,KK,599,1
7/21/2009,2,LK,325,0.923076923
7/21/2009,3,MS,237,0.846153846
7/21/2009,4,BB,226,0.769230769
7/21/2009,5,AJ,-7,0.692307692
7/21/2009,6,PG,-154,0.615384615
7/21/2009,6,TU,-154,0.615384615
7/21/2009,8,YB,-315,0.461538462
7/21/2009,9,ST,-324,0.384615385
7/21/2009,10,ES,-629,0.307692308
7/21/2009,11,PB,-860,0.230769231
7/21/2009,12,TJ,-937,0.153846154
7/21/2009,13,MX,-985,0.076923077
7/21/2009,14,AT,-1006,0
7/22/2009,1,KK,599,1
7/22/2009,2,LK,325,0.923076923
7/22/2009,3,MS,237,0.846153846
7/22/2009,4,BB,226,0.769230769
7/22/2009,5,AJ,-7,0.692307692
7/22/2009,6,PG,-154,0.615384615
7/22/2009,6,TU,-154,0.615384615
7/22/2009,8,YB,-315,0.461538462
7/22/2009,9,ST,-324,0.384615385
7/22/2009,10,ES,-629,0.307692308
7/22/2009,11,PB,-860,0.230769231
7/22/2009,12,TJ,-937,0.153846154
7/22/2009,13,MX,-985,0.076923077
7/22/2009,14,AT,-1006,0
7/23/2009,1,KK,599,1
7/23/2009,2,LK,325,0.923076923
7/23/2009,3,MS,247,0.846153846
7/23/2009,4,BB,216,0.769230769
7/23/2009,5,AJ,-7,0.692307692
7/23/2009,6,PG,-154,0.615384615
7/23/2009,6,TU,-154,0.615384615
7/23/2009,8,YB,-315,0.461538462
7/23/2009,9,ST,-324,0.384615385
7/23/2009,10,ES,-629,0.307692308
7/23/2009,11,PB,-860,0.230769231
7/23/2009,12,TJ,-937,0.153846154
7/23/2009,13,MX,-985,0.076923077
7/23/2009,14,AT,-1006,0
7/24/2009,1,KK,599,1
7/24/2009,2,LK,325,0.923076923
7/24/2009,3,MS,256,0.846153846
7/24/2009,4,BB,207,0.769230769
7/24/2009,5,AJ,-7,0.692307692
7/24/2009,6,PG,-154,0.615384615
7/24/2009,6,TU,-154,0.615384615
7/24/2009,8,YB,-315,0.461538462
7/24/2009,9,ST,-324,0.384615385
7/24/2009,10,ES,-629,0.307692308
7/24/2009,11,PB,-860,0.230769231
7/24/2009,12,TJ,-937,0.153846154
7/24/2009,13,MX,-985,0.076923077
7/24/2009,14,AT,-1006,0
7/25/2009,1,KK,599,1
7/25/2009,2,LK,325,0.923076923
7/25/2009,3,MS,256,0.846153846
7/25/2009,4,BB,207,0.769230769
7/25/2009,5,AJ,-7,0.692307692
7/25/2009,6,PG,-154,0.615384615
7/25/2009,6,TU,-154,0.615384615
7/25/2009,8,YB,-315,0.461538462
7/25/2009,9,ST,-324,0.384615385
7/25/2009,10,ES,-629,0.307692308
7/25/2009,11,PB,-860,0.230769231
7/25/2009,12,TJ,-937,0.153846154
7/25/2009,13,MX,-985,0.076923077
7/25/2009,14,AT,-1006,0
7/26/2009,1,KK,599,1
7/26/2009,2,LK,325,0.923076923
7/26/2009,3,MS,256,0.846153846
7/26/2009,4,BB,207,0.769230769
7/26/2009,5,AJ,-7,0.692307692
7/26/2009,6,PG,-154,0.615384615
7/26/2009,6,TU,-154,0.615384615
7/26/2009,8,YB,-315,0.461538462
7/26/2009,9,ST,-324,0.384615385
7/26/2009,10,ES,-629,0.307692308
7/26/2009,11,PB,-860,0.230769231
7/26/2009,12,TJ,-937,0.153846154
7/26/2009,13,MX,-985,0.076923077
7/26/2009,14,AT,-1006,0
7/27/2009,1,KK,599,1
7/27/2009,2,LK,325,0.923076923
7/27/2009,3,MS,256,0.846153846
7/27/2009,4,BB,207,0.769230769
7/27/2009,5,AJ,-7,0.692307692
7/27/2009,6,PG,-154,0.615384615
7/27/2009,6,TU,-154,0.615384615
7/27/2009,8,YB,-315,0.461538462
7/27/2009,9,ST,-324,0.384615385
7/27/2009,10,ES,-629,0.307692308
7/27/2009,11,PB,-860,0.230769231
7/27/2009,12,TJ,-937,0.153846154
7/27/2009,13,MX,-985,0.076923077
7/27/2009,14,AT,-1006,0
7/28/2009,1,KK,599,1
7/28/2009,2,LK,325,0.923076923
7/28/2009,3,MS,256,0.846153846
7/28/2009,4,BB,207,0.769230769
7/28/2009,5,AJ,-7,0.692307692
7/28/2009,6,PG,-154,0.615384615
7/28/2009,6,TU,-154,0.615384615
7/28/2009,8,YB,-315,0.461538462
7/28/2009,9,ST,-324,0.384615385
7/28/2009,10,ES,-629,0.307692308
7/28/2009,11,PB,-860,0.230769231
7/28/2009,12,TJ,-937,0.153846154
7/28/2009,13,MX,-985,0.076923077
7/28/2009,14,AT,-1006,0
7/29/2009,1,KK,599,1
7/29/2009,2,LK,325,0.923076923
7/29/2009,3,MS,256,0.846153846
7/29/2009,4,BB,207,0.769230769
7/29/2009,5,AJ,-7,0.692307692
7/29/2009,6,PG,-154,0.615384615
7/29/2009,6,TU,-154,0.615384615
7/29/2009,8,YB,-315,0.461538462
7/29/2009,9,ST,-324,0.384615385
7/29/2009,10,ES,-629,0.307692308
7/29/2009,11,PB,-860,0.230769231
7/29/2009,12,TJ,-937,0.153846154
7/29/2009,13,MX,-985,0.076923077
7/29/2009,14,AT,-1006,0
7/30/2009,1,KK,599,1
7/30/2009,2,LK,325,0.923076923
7/30/2009,3,MS,256,0.846153846
7/30/2009,4,BB,207,0.769230769
7/30/2009,5,AJ,-7,0.692307692
7/30/2009,6,PG,-154,0.615384615
7/30/2009,6,TU,-154,0.615384615
7/30/2009,8,YB,-315,0.461538462
7/30/2009,9,ST,-324,0.384615385
7/30/2009,10,ES,-629,0.307692308
7/30/2009,11,PB,-860,0.230769231
7/30/2009,12,TJ,-937,0.153846154
7/30/2009,13,MX,-985,0.076923077
7/30/2009,14,AT,-1006,0
7/31/2009,1,KK,599,1
7/31/2009,2,LK,325,0.923076923
7/31/2009,3,MS,256,0.846153846
7/31/2009,4,BB,207,0.769230769
7/31/2009,5,AJ,-7,0.692307692
7/31/2009,6,PG,-154,0.615384615
7/31/2009,6,TU,-154,0.615384615
7/31/2009,8,YB,-315,0.461538462
7/31/2009,9,ST,-324,0.384615385
7/31/2009,10,ES,-629,0.307692308
7/31/2009,11,PB,-860,0.230769231
7/31/2009,12,TJ,-937,0.153846154
7/31/2009,13,MX,-985,0.076923077
7/31/2009,14,AT,-1006,0
8/1/2009,1,KK,599,1
8/1/2009,2,LK,325,0.923076923
8/1/2009,3,MS,256,0.846153846
8/1/2009,4,BB,207,0.769230769
8/1/2009,5,AJ,-7,0.692307692
8/1/2009,6,PG,-154,0.615384615
8/1/2009,6,TU,-154,0.615384615
8/1/2009,8,YB,-315,0.461538462
8/1/2009,9,ST,-324,0.384615385
8/1/2009,10,ES,-629,0.307692308
8/1/2009,11,PB,-860,0.230769231
8/1/2009,12,TJ,-937,0.153846154
8/1/2009,13,MX,-985,0.076923077
8/1/2009,14,AT,-1006,0
8/2/2009,1,KK,605,1
8/2/2009,2,LK,319,0.923076923
8/2/2009,3,MS,256,0.846153846
8/2/2009,4,BB,207,0.769230769
8/2/2009,5,AJ,-7,0.692307692
8/2/2009,6,PG,-154,0.615384615
8/2/2009,6,TU,-154,0.615384615
8/2/2009,8,YB,-315,0.461538462
8/2/2009,9,ST,-324,0.384615385
8/2/2009,10,ES,-629,0.307692308
8/2/2009,11,PB,-860,0.230769231
8/2/2009,12,TJ,-937,0.153846154
8/2/2009,13,MX,-985,0.076923077
8/2/2009,14,AT,-1006,0
8/3/2009,1,KK,605,1
8/3/2009,2,LK,319,0.923076923
8/3/2009,3,MS,256,0.846153846
8/3/2009,4,BB,207,0.769230769
8/3/2009,5,AJ,-7,0.692307692
8/3/2009,6,PG,-154,0.615384615
8/3/2009,6,TU,-154,0.615384615
8/3/2009,8,YB,-315,0.461538462
8/3/2009,9,ST,-324,0.384615385
8/3/2009,10,ES,-629,0.307692308
8/3/2009,11,PB,-860,0.230769231
8/3/2009,12,TJ,-937,0.153846154
8/3/2009,13,MX,-985,0.076923077
8/3/2009,14,AT,-1006,0
8/4/2009,1,KK,605,1
8/4/2009,2,LK,319,0.923076923
8/4/2009,3,MS,256,0.846153846
8/4/2009,4,BB,207,0.769230769
8/4/2009,5,AJ,-7,0.692307692
8/4/2009,6,PG,-154,0.615384615
8/4/2009,6,TU,-154,0.615384615
8/4/2009,8,YB,-315,0.461538462
8/4/2009,9,ST,-324,0.384615385
8/4/2009,10,ES,-629,0.307692308
8/4/2009,11,PB,-860,0.230769231
8/4/2009,12,TJ,-937,0.153846154
8/4/2009,13,MX,-985,0.076923077
8/4/2009,14,AT,-1006,0
8/5/2009,1,KK,605,1
8/5/2009,2,LK,319,0.923076923
8/5/2009,3,MS,256,0.846153846
8/5/2009,4,BB,207,0.769230769
8/5/2009,5,AJ,-7,0.692307692
8/5/2009,6,PG,-154,0.615384615
8/5/2009,6,TU,-154,0.615384615
8/5/2009,8,YB,-315,0.461538462
8/5/2009,9,ST,-324,0.384615385
8/5/2009,10,ES,-629,0.307692308
8/5/2009,11,PB,-860,0.230769231
8/5/2009,12,TJ,-937,0.153846154
8/5/2009,13,MX,-985,0.076923077
8/5/2009,14,AT,-1006,0
8/6/2009,1,KK,608,1
8/6/2009,2,LK,316,0.923076923
8/6/2009,3,MS,256,0.846153846
8/6/2009,4,BB,207,0.769230769
8/6/2009,5,AJ,-7,0.692307692
8/6/2009,6,PG,-154,0.615384615
8/6/2009,6,TU,-154,0.615384615
8/6/2009,8,YB,-315,0.461538462
8/6/2009,9,ST,-324,0.384615385
8/6/2009,10,ES,-629,0.307692308
8/6/2009,11,PB,-860,0.230769231
8/6/2009,12,TJ,-937,0.153846154
8/6/2009,13,MX,-985,0.076923077
8/6/2009,14,AT,-1006,0
8/7/2009,1,KK,608,1
8/7/2009,2,LK,316,0.923076923
8/7/2009,3,MS,256,0.846153846
8/7/2009,4,BB,207,0.769230769
8/7/2009,5,AJ,-7,0.692307692
8/7/2009,6,PG,-154,0.615384615
8/7/2009,6,TU,-154,0.615384615
8/7/2009,8,YB,-315,0.461538462
8/7/2009,9,ST,-324,0.384615385
8/7/2009,10,ES,-629,0.307692308
8/7/2009,11,PB,-860,0.230769231
8/7/2009,12,TJ,-937,0.153846154
8/7/2009,13,MX,-985,0.076923077
8/7/2009,14,AT,-1006,0
8/8/2009,1,KK,608,1
8/8/2009,2,LK,316,0.923076923
8/8/2009,3,MS,256,0.846153846
8/8/2009,4,BB,207,0.769230769
8/8/2009,5,AJ,-7,0.692307692
8/8/2009,6,PG,-154,0.615384615
8/8/2009,6,TU,-154,0.615384615
8/8/2009,8,YB,-315,0.461538462
8/8/2009,9,ST,-324,0.384615385
8/8/2009,10,ES,-629,0.307692308
8/8/2009,11,PB,-860,0.230769231
8/8/2009,12,TJ,-937,0.153846154
8/8/2009,13,MX,-985,0.076923077
8/8/2009,14,AT,-1006,0
8/9/2009,1,KK,608,1
8/9/2009,2,LK,316,0.923076923
8/9/2009,3,MS,256,0.846153846
8/9/2009,4,BB,207,0.769230769
8/9/2009,5,AJ,-7,0.692307692
8/9/2009,6,PG,-154,0.615384615
8/9/2009,6,TU,-154,0.615384615
8/9/2009,8,YB,-315,0.461538462
8/9/2009,9,ST,-324,0.384615385
8/9/2009,10,ES,-629,0.307692308
8/9/2009,11,PB,-860,0.230769231
8/9/2009,12,TJ,-937,0.153846154
8/9/2009,13,MX,-985,0.076923077
8/9/2009,14,AT,-1006,0
8/10/2009,1,KK,608,1
8/10/2009,2,LK,316,0.923076923
8/10/2009,3,MS,256,0.846153846
8/10/2009,4,BB,207,0.769230769
8/10/2009,5,AJ,-7,0.692307692
8/10/2009,6,PG,-154,0.615384615
8/10/2009,6,TU,-154,0.615384615
8/10/2009,8,YB,-315,0.461538462
8/10/2009,9,ST,-324,0.384615385
8/10/2009,10,ES,-629,0.307692308
8/10/2009,11,PB,-860,0.230769231
8/10/2009,12,TJ,-937,0.153846154
8/10/2009,13,MX,-985,0.076923077
8/10/2009,14,AT,-1006,0
8/11/2009,1,KK,611,1
8/11/2009,2,LK,313,0.923076923
8/11/2009,3,MS,256,0.846153846
8/11/2009,4,BB,207,0.769230769
8/11/2009,5,AJ,-7,0.692307692
8/11/2009,6,PG,-154,0.615384615
8/11/2009,6,TU,-154,0.615384615
8/11/2009,8,YB,-315,0.461538462
8/11/2009,9,ST,-324,0.384615385
8/11/2009,10,ES,-629,0.307692308
8/11/2009,11,PB,-860,0.230769231
8/11/2009,12,TJ,-937,0.153846154
8/11/2009,13,MX,-985,0.076923077
8/11/2009,14,AT,-1006,0
8/12/2009,1,KK,617,1
8/12/2009,2,LK,297,0.923076923
8/12/2009,3,MS,256,0.846153846
8/12/2009,4,BB,207,0.769230769
8/12/2009,5,AJ,-7,0.692307692
8/12/2009,6,PG,-154,0.615384615
8/12/2009,6,TU,-154,0.615384615
8/12/2009,8,YB,-315,0.461538462
8/12/2009,9,ST,-324,0.384615385
8/12/2009,10,ES,-629,0.307692308
8/12/2009,11,PB,-860,0.230769231
8/12/2009,12,TJ,-927,0.153846154
8/12/2009,13,MX,-985,0.076923077
8/12/2009,14,AT,-1006,0
8/13/2009,1,KK,620,1
8/13/2009,2,LK,284,0.923076923
8/13/2009,3,MS,256,0.846153846
8/13/2009,4,BB,207,0.769230769
8/13/2009,5,AJ,-7,0.692307692
8/13/2009,6,PG,-154,0.615384615
8/13/2009,6,TU,-154,0.615384615
8/13/2009,8,YB,-303,0.461538462
8/13/2009,9,ST,-324,0.384615385
8/13/2009,10,ES,-629,0.307692308
8/13/2009,11,PB,-862,0.230769231
8/13/2009,12,TJ,-927,0.153846154
8/13/2009,13,MX,-985,0.076923077
8/13/2009,14,AT,-1006,0
8/14/2009,1,KK,620,1
8/14/2009,2,LK,284,0.923076923
8/14/2009,3,MS,256,0.846153846
8/14/2009,4,BB,207,0.769230769
8/14/2009,5,AJ,-7,0.692307692
8/14/2009,6,PG,-154,0.615384615
8/14/2009,6,TU,-154,0.615384615
8/14/2009,8,YB,-303,0.461538462
8/14/2009,9,ST,-324,0.384615385
8/14/2009,10,ES,-629,0.307692308
8/14/2009,11,PB,-862,0.230769231
8/14/2009,12,TJ,-927,0.153846154
8/14/2009,13,MX,-985,0.076923077
8/14/2009,14,AT,-1006,0
8/15/2009,1,KK,620,1
8/15/2009,2,LK,284,0.923076923
8/15/2009,3,MS,256,0.846153846
8/15/2009,4,BB,207,0.769230769
8/15/2009,5,AJ,-7,0.692307692
8/15/2009,6,PG,-154,0.615384615
8/15/2009,6,TU,-154,0.615384615
8/15/2009,8,YB,-303,0.461538462
8/15/2009,9,ST,-324,0.384615385
8/15/2009,10,ES,-629,0.307692308
8/15/2009,11,PB,-862,0.230769231
8/15/2009,12,TJ,-927,0.153846154
8/15/2009,13,MX,-985,0.076923077
8/15/2009,14,AT,-1006,0
8/16/2009,1,KK,620,1
8/16/2009,2,LK,284,0.923076923
8/16/2009,3,MS,256,0.846153846
8/16/2009,4,BB,207,0.769230769
8/16/2009,5,AJ,-7,0.692307692
8/16/2009,6,PG,-154,0.615384615
8/16/2009,6,TU,-154,0.615384615
8/16/2009,8,YB,-303,0.461538462
8/16/2009,9,ST,-324,0.384615385
8/16/2009,10,ES,-629,0.307692308
8/16/2009,11,PB,-862,0.230769231
8/16/2009,12,TJ,-927,0.153846154
8/16/2009,13,MX,-985,0.076923077
8/16/2009,14,AT,-1006,0
8/17/2009,1,KK,620,1
8/17/2009,2,LK,284,0.923076923
8/17/2009,3,MS,256,0.846153846
8/17/2009,4,BB,207,0.769230769
8/17/2009,5,AJ,-7,0.692307692
8/17/2009,6,PG,-154,0.615384615
8/17/2009,6,TU,-154,0.615384615
8/17/2009,8,YB,-303,0.461538462
8/17/2009,9,ST,-324,0.384615385
8/17/2009,10,ES,-629,0.307692308
8/17/2009,11,PB,-862,0.230769231
8/17/2009,12,TJ,-927,0.153846154
8/17/2009,13,MX,-985,0.076923077
8/17/2009,14,AT,-1006,0
8/18/2009,1,KK,620,1
8/18/2009,2,LK,284,0.923076923
8/18/2009,3,MS,256,0.846153846
8/18/2009,4,BB,207,0.769230769
8/18/2009,5,AJ,-7,0.692307692
8/18/2009,6,PG,-154,0.615384615
8/18/2009,6,TU,-154,0.615384615
8/18/2009,8,YB,-303,0.461538462
8/18/2009,9,ST,-324,0.384615385
8/18/2009,10,ES,-629,0.307692308
8/18/2009,11,PB,-862,0.230769231
8/18/2009,12,TJ,-927,0.153846154
8/18/2009,13,MX,-985,0.076923077
8/18/2009,14,AT,-1006,0
8/19/2009,1,KK,620,1
8/19/2009,2,LK,284,0.923076923
8/19/2009,3,MS,256,0.846153846
8/19/2009,4,BB,207,0.769230769
8/19/2009,5,AJ,-7,0.692307692
8/19/2009,6,PG,-154,0.615384615
8/19/2009,6,TU,-154,0.615384615
8/19/2009,8,YB,-303,0.461538462
8/19/2009,9,ST,-324,0.384615385
8/19/2009,10,ES,-629,0.307692308
8/19/2009,11,PB,-856,0.230769231
8/19/2009,12,TJ,-927,0.153846154
8/19/2009,13,MX,-985,0.076923077
8/19/2009,14,AT,-1012,0
8/20/2009,1,KK,624,1
8/20/2009,2,LK,285,0.923076923
8/20/2009,3,MS,256,0.846153846
8/20/2009,4,BB,205,0.769230769
8/20/2009,5,AJ,-10,0.692307692
8/20/2009,6,PG,-154,0.615384615
8/20/2009,6,TU,-154,0.615384615
8/20/2009,8,YB,-303,0.461538462
8/20/2009,9,ST,-324,0.384615385
8/20/2009,10,ES,-629,0.307692308
8/20/2009,11,PB,-856,0.230769231
8/20/2009,12,TJ,-927,0.153846154
